#"MS3 Format 0568.17 : MS3 pre-1.5.2 RC 15   20210119 15:02GMT (c) JSM/KC ********"						
"Capture Date: Fri Jul 30 21:06:50 CDT 2021"						
Time	SPK: Traction retard	VSS1	VSS2	VSS1 ms 1	VSS2 ms 1	TC slip * time
s	deg	MPH	MPH	ms-1	ms-1	
71.646	0.0	117.7	120.3	52.6	53.8	0.0
71.656	0.0	117.7	120.6	52.6	53.9	0.0
71.667	0.0	117.7	120.8	52.6	54.0	0.0
71.677	0.0	118.1	120.8	52.8	54.0	0.0
71.688	0.0	118.3	123.3	52.9	55.1	0.0
71.700	0.0	118.1	122.4	52.8	54.7	0.0
71.709	0.0	118.8	122.4	53.1	54.7	0.0
71.720	0.0	118.8	122.4	53.1	54.7	0.0
71.730	0.0	118.8	123.5	53.1	55.2	0.0
71.742	0.0	118.3	121.2	52.9	54.2	0.0
71.752	0.0	118.8	121.2	53.1	54.2	0.0
71.764	0.0	119.5	123.3	53.4	55.1	0.0
71.774	0.0	119.5	122.8	53.4	54.9	0.0
71.786	0.0	120.8	122.8	54.0	54.9	0.0
71.796	0.0	121.7	125.0	54.4	55.9	0.0
71.806	0.0	121.7	124.4	54.4	55.6	0.0
71.817	0.0	122.4	124.4	54.7	55.6	0.0
71.828	0.0	121.9	123.0	54.5	55.0	0.0
71.838	0.0	121.9	124.4	54.5	55.6	0.0
71.847	0.0	121.9	124.4	54.5	55.6	0.0
71.858	0.0	120.6	123.0	53.9	55.0	0.0
71.869	0.0	120.6	123.7	53.9	55.3	0.0
71.878	0.0	121.2	123.7	54.2	55.3	0.0
71.890	0.0	121.2	125.3	54.2	56.0	0.0
71.900	0.0	124.6	123.9	55.7	55.4	0.0
71.910	0.0	124.6	123.9	55.7	55.4	0.0
71.922	0.0	125.5	126.6	56.1	56.6	0.0
71.931	0.0	123.3	123.9	55.1	55.4	0.0
71.943	0.0	121.5	125.3	54.3	56.0	0.0
71.953	0.0	121.2	125.3	54.2	56.0	0.0
71.965	0.0	121.2	126.8	54.2	56.7	0.0
71.974	0.0	120.8	125.5	54.0	56.1	0.0
71.984	0.0	120.8	125.5	54.0	56.1	0.0
71.995	0.0	120.8	128.8	54.0	57.6	0.0
72.005	0.0	120.1	124.1	53.7	55.5	0.0
72.015	0.0	120.6	124.1	53.9	55.5	0.0
72.025	0.0	120.6	125.9	53.9	56.3	0.0
72.037	0.0	121.9	126.2	54.5	56.4	0.0
72.046	0.0	120.3	126.2	53.8	56.4	0.0
72.058	0.0	121.7	127.5	54.4	57.0	0.0
72.068	0.0	122.8	130.4	54.9	58.3	0.0
72.080	0.0	122.8	130.4	54.9	58.3	0.0
72.090	0.0	122.6	126.4	54.8	56.5	0.0
72.100	0.0	122.6	141.8	54.8	63.4	0.0
72.112	0.0	122.1	162.6	54.6	72.7	0.0
72.122	0.0	121.9	162.6	54.5	72.7	0.0
72.134	0.0	121.7	134.4	54.4	60.1	0.0
72.142	0.0	123.7	129.7	55.3	58.0	0.0
72.155	0.0	123.3	129.7	55.1	58.0	0.0
72.165	0.0	123.3	127.5	55.1	57.0	0.0
72.176	0.0	123.3	128.4	55.1	57.4	0.0
72.186	0.0	124.4	128.6	55.6	57.5	0.0
72.196	0.0	126.4	128.6	56.5	57.5	0.0
72.207	0.0	124.8	126.4	55.8	56.5	0.0
72.219	0.0	124.8	128.8	55.8	57.6	0.0
72.229	0.0	124.8	128.8	55.8	57.6	0.0
72.241	0.0	124.1	128.0	55.5	57.2	0.0
72.250	0.0	124.1	130.0	55.5	58.1	0.0
72.261	0.0	124.1	130.0	55.5	58.1	0.0
72.272	0.0	122.6	129.3	54.8	57.8	0.0
72.281	0.0	123.9	128.6	55.4	57.5	0.0
72.293	0.0	123.7	131.3	55.3	58.7	0.0
72.302	0.0	123.7	131.3	55.3	58.7	0.0
72.313	0.0	123.9	128.2	55.4	57.3	0.0
72.322	0.0	123.9	128.2	55.4	57.3	0.0
72.333	0.0	122.4	128.8	54.7	57.6	0.0
72.344	0.0	119.9	129.5	53.6	57.9	0.0
72.354	0.0	120.3	128.8	53.8	57.6	0.0
72.363	0.0	120.3	128.8	53.8	57.6	0.0
72.374	0.0	119.9	130.2	53.6	58.2	0.0
72.384	0.0	119.9	127.5	53.6	57.0	0.0
72.396	0.0	120.1	127.5	53.7	57.0	0.0
72.405	0.0	120.1	129.1	53.7	57.7	0.0
72.415	0.0	119.9	129.5	53.6	57.9	0.0
72.426	0.0	119.9	128.4	53.6	57.4	0.0
72.436	0.0	118.6	128.4	53.0	57.4	0.0
72.445	0.0	118.6	130.0	53.0	58.1	0.0
72.455	0.0	120.1	130.0	53.7	58.1	0.0
72.466	0.0	118.6	130.0	53.0	58.1	0.0
72.477	0.0	118.6	131.1	53.0	58.6	0.0
72.487	0.0	118.6	129.5	53.0	57.9	0.0
72.497	0.0	119.0	129.5	53.2	57.9	0.0
72.507	0.0	118.6	129.1	53.0	57.7	0.0
72.517	0.0	119.0	131.8	53.2	58.9	0.0
72.529	0.0	120.1	131.8	53.7	58.9	0.0
72.538	0.0	119.7	127.7	53.5	57.1	0.0
72.549	0.0	119.7	129.1	53.5	57.7	0.0
72.559	0.0	119.2	129.1	53.3	57.7	0.0
72.570	0.0	117.9	129.1	52.7	57.7	0.0
72.581	0.0	117.9	128.6	52.7	57.5	0.0
72.591	0.0	117.9	134.2	52.7	60.0	0.0
72.602	0.0	118.8	134.2	53.1	60.0	0.0
72.613	0.0	118.6	125.5	53.0	56.1	0.0
72.624	0.0	117.7	127.5	52.6	57.0	0.0
MARK 000						
